ReportingDate,SaleMonth,Store,Artist,Title,ISRC,UPC,Quantity,TeamPercentage,SongAlbum,CountryofSale,SongwriterRoyaltiesWithheld,EarningsUSD
2023-11-06,202306,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,2,100,Song,OU,0,0.00001925
2023-11-06,202306,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,US,0,0.00000963
2023-11-06,202306,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,OU,0,0.00000963
2023-11-06,202306,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,US,0,0.00052003
2023-11-06,202306,Facebook,Satanic Goose,Mountains Of Silence,QZNWV2183614,196510010247,1,100,Song,US,0,0.00052003
2023-11-06,202307,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,OU,0,0.00000853
2023-11-06,202307,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,3,100,Song,US,0,0.00002558
2023-11-06,202307,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,54,100,Song,OU,0,0.00046047
2023-11-06,202307,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,1,100,Song,OU,0,0.00000853
2023-11-06,202307,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,6,100,Song,OU,0,0.00005116
2023-11-06,202307,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,OU,0,0.00000853
2023-11-06,202307,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,2,100,Song,OU,0,0.00001705
2023-11-06,202307,Facebook,Satanic Goose,A Letter To Past Me,QZNWV2183786,196510008442,1,100,Song,OU,0,0.00000853
2023-11-06,202307,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,3,100,Song,OU,0,0.00002558
2023-11-06,202307,Facebook,Satanic Goose,Live at Tago Mago 12?.?06?.?2023 (Live),QZNWR2361801,196252068643,1,100,Song,US,0,0.00045384
2023-11-06,202307,Facebook,Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.00045384
2023-11-06,202307,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00045384
2023-11-06,202308,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,2,100,Song,OU,0,0.00001722
2023-11-06,202308,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,2,100,Song,OU,0,0.00001722
2023-11-06,202308,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,56,100,Song,OU,0,0.0004822
2023-11-06,202308,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,5,100,Song,OU,0,0.00004305
2023-11-06,202308,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,OU,0,0.00000861
2023-11-06,202308,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,6,100,Song,OU,0,0.00005166
2023-11-06,202308,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,6,100,Song,US,0,0.00005166
2023-11-06,202308,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,1,100,Song,US,0,0.00000861
2023-11-06,202308,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,1,100,Song,OU,0,0.00000861
2023-11-11,202308,NetEase,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00011596
2023-11-02,202309,YouTube (Red),Satanic Goose,Live at Tago Mago 12?.?06?.?2023 (Live),QZNWR2361801,196252068643,1,100,Song,US,0,0.01632299
2023-11-02,202309,YouTube (Ads),Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,0,100,Song,AU,0,0.003831
2023-11-02,202309,YouTube (Ads),Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,ID,0,0.000153
2023-11-02,202309,YouTube (Ads),Satanic Goose,Sledgehammer left under a bush (Live),QZTAW2391111,198053196617,0,100,Song,SK,0,0.002133
2023-11-02,202309,YouTube (Ads),Satanic Goose,Sledgehammer left under a bush (Live),QZTAW2391111,198053196617,2,100,Song,ES,0,0.000632
2023-11-02,202309,YouTube (Ads),Satanic Goose,Sledgehammer left under a bush (Live),QZTAW2391111,198053196617,2,100,Song,DE,0,0.01242399
2023-11-02,202309,YouTube (Ads),Satanic Goose,Sledgehammer left under a bush (Live),QZTAW2391111,198053196617,1,100,Song,US,0,0.01469999
2023-11-02,202309,YouTube (Ads),Satanic Goose,Sledgehammer left under a bush (Live),QZTAW2391111,198053196617,1,100,Song,MY,0,0.000564
2023-11-02,202309,YouTube (Ads),Satanic Goose,Grinding Sound from the back,QZTAU2326556,198027454392,0,100,Song,DE,0,0.002379
2023-11-02,202309,YouTube (Ads),Satanic Goose,Grinding Sound from the back,QZTAU2326556,198027454392,4,100,Song,US,0,0.02001499
2023-11-02,202309,YouTube (Ads),Satanic Goose,Grinding Sound from the back,QZTAU2326556,198027454392,0,100,Song,AU,0,0.001636
2023-11-02,202309,YouTube (Ads),Satanic Goose,"Oh no, a tree (Live)",QZTAW2391112,198053196617,1,100,Song,SK,0,0.000159
2023-11-02,202309,YouTube (Ads),Satanic Goose,"Oh no, a tree (Live)",QZTAW2391112,198053196617,0,100,Song,SE,0,0.002322
2023-11-02,202309,YouTube (Ads),Satanic Goose,Looking at glass sunset (Live),QZTAW2391109,198053196617,1,100,Song,SK,0,0.000379
2023-11-02,202309,Pandora,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00301015
2023-11-02,202309,Pandora,Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,1,100,Song,US,0,0.0055339
2023-11-11,202309,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,68,100,Song,OU,0,0.00064604
2023-11-11,202309,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,4,100,Song,OU,0,0.000038
2023-11-11,202309,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,1,100,Song,US,0,0.0000095
2023-11-11,202309,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,3,100,Song,OU,0,0.0000285
2023-11-11,202309,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,1,100,Song,OU,0,0.0000095
2023-11-11,202309,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,OU,0,0.0000095
2023-11-11,202309,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,7,100,Song,OU,0,0.0000665
2023-11-16,202309,Tidal,Satanic Goose,Something laying in the deep,QZTAU2326554,198027454392,1,100,Song,NL,0,0.01436139
2023-11-29,202309,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,GB,0,0.00363317
2023-11-29,202309,Spotify,Satanic Goose,Angel Eyes,QZHN72397074,197746969521,1,100,Song,GB,0,0.00202717
2023-11-29,202309,Spotify,Satanic Goose,Live at Tago Mago 12?.?06?.?2023 (Live),QZNWR2361801,196252068643,1,100,Song,GB,0,0.00202717
2023-11-29,202309,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,AU,0,0.00199246
2023-11-29,202309,Spotify,Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,5,100,Song,FR,0,0.00420111
2023-11-29,202309,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,ID,0,0.00003585
2023-11-29,202309,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,2,100,Song,PE,0,0.00571338
2023-11-29,202309,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,PH,0,0.0004476
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,1,100,Song,ES,0,0.01295266
2023-11-29,202309,Amazon Prime (Streaming),Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,1,100,Song,DE,0,0.00181844
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,1,100,Song,DE,0,0.00686088
2023-11-29,202309,Amazon Prime (Streaming),Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,1,100,Song,ES,0,0.00246025
2023-11-29,202309,Amazon Prime (Streaming),Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,GB,0,0.0037033
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,9,100,Song,US,0,0.12081402
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,US,0,0.01482971
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,Looking at glass sunset (Live),QZTAW2391109,198053196617,1,100,Song,US,0,0.00850301
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,Fragile Mirror,QZNWV2183617,196510010247,1,100,Song,MX,0,0.00301959
2023-11-29,202309,Amazon Unlimited (Streaming),Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,2,100,Song,MX,0,0.01211391
2023-12-04,202309,Apple Music,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00452216
2023-12-06,202310,Pandora,Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,4,100,Song,US,0,0.02279839
2023-12-07,202310,YouTube (Red),Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.015926
2023-12-07,202310,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,2,100,Song,OU,0,0.00002074
2023-12-07,202310,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,OU,0,0.00001037
2023-12-07,202310,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,2,100,Song,OU,0,0.00002074
2023-12-07,202310,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,48,100,Song,OU,0,0.00049775
2023-12-07,202310,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,OU,0,0.00001037
2023-12-07,202310,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,1,100,Song,OU,0,0.00001037
2023-12-07,202310,Facebook,Satanic Goose,Angel Eyes,QZHN72397074,197746969521,1,100,Song,US,0,0.00047754
2023-12-07,202310,Facebook,Satanic Goose,Live at Tago Mago 12?.?06?.?2023 (Live),QZNWR2361801,196252068643,1,100,Song,US,0,0.00047754
